id,lat,lon,rr,source
2634,41.7075,-86.895,,city
2635,42.1673,-85.847,,city
2636,41.6077,-86.7139,,city
2637,33.689,-86.6833,,city
2638,42.9787,-82.4041,,city
2639,53.5501,-113.4687,,city
2640,45.7916,-97.7509,,city
2641,44.5291,-94.7208,,city
2642,44.543,-94.3664,,city
2643,42.9958,-96.4853,,city
2645,43.8261,-96.7062,,city
2647,44.0061,-97.114,,city
2648,43.5437,-96.728,,city
2649,46.089,-122.9359,,city
2650,43.2841,-92.811,,city
2651,42.4928,-92.343,,city
2652,32.3062,-87.7981,,city
2653,31.6749,-88.6462,,city
2656,49.2068,-122.9109,,city
2660,41.85,-87.65,,city
2661,44.3236,-96.9265,,city
2662,42.4795,-79.3339,,city
2663,41.4995,-81.6954,,city
2664,41.3684,-82.1077,,city
2665,40.1484,-79.8878,,city
2666,40.3934,-82.4857,,city
2667,40.0312,-81.5885,,city
2668,47.5949,-115.3383,,city
2671,39.8965,-80.1792,,city
2672,26.9342,-80.0942,,city
2675,28.3047,-81.4167,,city
2676,40.7143,-74.006,,city
2677,40.7326,-73.4454,,city
2679,34.9994,-117.6498,,city
2680,34.5361,-117.2912,,city
2681,39.9277,-122.1792,,city
2683,53.2668,-113.552,,city
2684,53.2668,-113.8187,,city
2685,53.5501,-113.4687,,city
2686,53.5501,-113.4687,,city
2687,53.5501,-113.4687,,city
2688,34.5137,-102.883,,city
2690,41.85,-87.65,,city
2691,40.8612,-79.8953,,city
2693,41.9476,-80.5542,,city
2694,40.5217,-79.8423,,city
2696,40.4406,-79.9959,,city
2697,40.5698,-79.7648,,city
2698,40.174,-80.2462,,city
2699,40.8612,-79.8953,,city
2700,40.7945,-80.1367,,city
2702,33.8353,-117.9145,,city
2703,33.3944,-104.5249,,city
2704,45.9173,-119.3425,,city
2706,40.6001,-80.2248,,city
2707,33.4484,-112.074,,city
2708,33.4484,-112.074,,city
2709,33.4223,-111.8226,,city
2710,47.2529,-122.4443,,city
2711,47.2529,-122.4443,,city
2712,47.2529,-122.4443,,city
2714,47.2529,-122.4443,,city
2715,30.3322,-81.6556,,city
2716,27.9475,-82.4584,,city
2717,27.7709,-82.6793,,city
2719,41.6005,-93.6091,,city
2720,41.6005,-93.6091,,city
2721,41.6005,-93.6091,,city
2722,41.6442,-93.4647,,city
2724,41.6883,-93.7911,,city
2725,41.5772,-93.7113,,city
2726,41.6005,-93.6091,,city
2727,29.9547,-90.0751,,city
2728,33.749,-84.388,,city
2729,32.8882,-84.3266,,city
2733,32.5007,-94.7405,,city
2734,32.5007,-94.7405,,city
2735,32.5007,-94.7405,,city
2736,39.2904,-76.6122,,city
2737,39.2904,-76.6122,,city
2738,39.2904,-76.6122,,city
2739,39.7904,-77.7278,,city
2741,35.0527,-78.8784,,city
2742,35.0527,-78.8784,,city
2743,35.0321,-78.7947,,city
2745,29.9147,-90.054,,city
2746,34.8529,-80.9112,,city
2747,36.0999,-80.2442,,city
2748,36.0999,-80.2442,,city
2749,36.2404,-80.2934,,city
2750,41.1148,-74.1496,,city
2751,40.2234,-76.9536,,city
2752,35.1168,-80.7237,,city
2753,34.9885,-80.367,,city
2754,39.8248,-79.7545,,city
2755,32.746,-96.9978,,city
2758,37.634,-79.4503,,city
2759,40.1998,-76.7311,,city
2760,40.0337,-76.5044,,city
2761,40.1573,-76.3069,,city
2762,40.1018,-76.0852,,city
2763,40.2354,-76.8414,,city
2764,41.0989,-81.6446,,city
2766,41.2442,-82.6963,,city
2768,39.0062,-85.6236,,city
2769,38.7328,-86.4736,,city
2770,41.9573,-83.6597,,city
2771,41.85,-87.65,,city
2772,41.85,-87.65,,city
2774,34.0007,-81.0348,,city
2775,34.0007,-81.0348,,city
2776,34.2093,-81.5332,,city
2779,42.7283,-111.5324,,city
2780,41.5737,-75.5019,,city
2781,43.4554,-76.5105,,city
2783,42.1015,-72.5898,,city
2784,42.1015,-72.5898,,city
2785,42.1251,-72.7495,,city
2786,42.1251,-72.7495,,city
2787,42.1251,-72.7495,,city
2788,42.2043,-72.6162,,city
2789,42.2043,-72.6162,,city
2790,53.2724,-110.0226,,city
2793,53.3541,-110.8585,,city
2794,52.3168,-106.5679,,city
2795,51.5501,-108.0014,,city
2796,50.4001,-105.5345,,city
2798,49.6334,-105.9845,,city
2803,44.0247,-88.5426,,city
2804,30.6944,-88.043,,city
2805,30.6944,-88.043,,city
2807,50.7237,-121.2821,,city
2808,42.8509,-72.5579,,city
2810,39.7992,-88.2831,,city
2811,39.8628,-88.1623,,city
2812,39.4064,-88.7901,,city
2814,42.3314,-83.0457,,city
2815,42.3314,-83.0457,,city
2817,42.6828,-89.0187,,city
2818,42.6828,-89.0187,,city
2821,42.7803,-89.2993,,city
2822,42.6011,-89.6385,,city
2825,37.6922,-97.3375,,city
2826,37.6922,-97.3375,,city
2828,37.8172,-96.8623,,city
2832,37.0373,-95.6164,,city
2833,37.3403,-95.2611,,city
2835,34.8118,-88.19,,city
2838,48.2763,-117.7155,,city
2840,42.0597,-93.8802,,city
2841,42.0178,-95.3553,,city
2843,33.629,-91.3996,,city
2844,41.14,-104.8203,,city
2847,42.869,-76.9777,,city
2848,42.9826,-77.4089,,city
2850,46.2857,-119.2845,,city
2851,46.2857,-119.2845,,city
2852,46.6021,-120.5059,,city
2853,46.6635,-118.8611,,city
2855,41.4225,-87.9859,,city
2856,34.0556,-117.1825,,city
2857,33.7839,-116.9586,,city
2859,35.9746,-77.9655,,city
2860,37.5538,-77.4603,,city
2862,37.2153,-93.2982,,city
2865,37.2153,-93.2982,,city
2866,37.2153,-93.2982,,city
2868,37.1465,-94.463,,city
2869,36.9709,-93.718,,city
2870,36.9709,-93.718,,city
2872,38.6533,-94.3488,,city
2873,38.3686,-93.7783,,city
2875,34.2581,-88.7046,,city
2876,34.2581,-88.7046,,city
2878,34.1943,-88.7198,,city
2879,45.0419,-93.7891,,city
2880,37.3638,-79.2897,,city
2881,36.586,-79.395,,city
2883,37.4218,-77.4375,,city
2885,43.1905,-112.345,,city
2887,42.9441,-112.8383,,city
2889,40.2842,-84.1555,,city
2890,40.2145,-84.6369,,city
2891,40.1028,-84.633,,city
2893,42.4975,-94.168,,city
2894,42.4975,-94.168,,city
2898,42.345,-95.4717,,city
2900,38.2542,-85.7594,,city
2901,38.2542,-85.7594,,city
2902,38.7014,-90.1487,,city
2903,38.7014,-90.1487,,city
2904,35.9606,-83.9207,,city
2905,41.1306,-85.1289,,city
2907,41.0706,-85.0144,,city
2909,41.1573,-85.4883,,city
2910,41.1306,-85.1289,,city
2911,41.1306,-85.1289,,city
2912,41.4731,-87.0611,,city
2913,47.2633,-101.778,,city
2914,49.6992,-123.1563,,city
2915,35.1495,-90.049,,city
2916,35.1495,-90.049,,city
2917,34.9618,-89.8295,,city
2918,41.5759,-87.1762,,city
2919,41.5934,-87.3464,,city
2920,41.5934,-87.3464,,city
2921,41.5934,-87.3464,,city
2922,41.85,-87.65,,city
2925,45.2629,-122.6926,,city
2926,41.6392,-87.4548,,city
2927,41.6392,-87.4548,,city
2928,41.6392,-87.4548,,city
2930,41.6798,-87.4945,,city
2931,41.6798,-87.4945,,city
2932,35.9606,-83.9207,,city
2933,35.9606,-83.9207,,city
2934,37.9577,-121.2908,,city
2935,32.7948,-116.9625,,city
2936,32.7157,-117.1647,,city
2937,29.9547,-90.0751,,city
2938,29.9547,-90.0751,,city
2940,38.4783,-107.8762,,city
2941,39.4519,-108.0529,,city
2942,39.5505,-107.3248,,city
2943,41.6639,-83.5552,,city
2945,41.5628,-83.6538,,city
2946,34.9249,-81.0251,,city
2947,34.7049,-81.2143,,city
2948,34.7049,-81.2143,,city
2950,41.4098,-85.8456,,city
2951,41.4098,-85.8456,,city
2955,41.2845,-84.3558,,city
2957,41.3923,-84.1252,,city
2959,41.1253,-84.8533,,city
2960,41.2845,-84.3558,,city
2961,38.4496,-78.8689,,city
2962,41.4514,-83.3658,,city
2963,41.6098,-83.5644,,city
2964,41.6639,-83.5552,,city
2965,47.3143,-116.5627,,city
2966,50.4501,-104.6178,,city
2967,50.4501,-104.6178,,city
2970,50.4501,-104.6178,,city
2971,40.8273,-83.2813,,city
2973,51.2668,-105.9845,,city
2974,50.4501,-104.6178,,city
2975,50.4501,-104.6178,,city
2977,41.85,-87.65,,city
2978,41.85,-87.65,,city
2979,41.5261,-87.8892,,city
2980,41.5261,-87.8892,,city
2981,41.85,-87.65,,city
2982,41.85,-87.65,,city
2983,41.927,-73.9974,,city
2984,34.7352,-79.3489,,city
2985,53.8216,-101.2449,,city
2990,41.4298,-84.8714,,city
2991,41.432,-85.02,,city
2992,43.0945,-79.0567,,city
2993,41.2737,-82.8416,,city
2994,41.395,-82.5552,,city
2995,45.5234,-122.6762,,city
2996,45.5234,-122.6762,,city
2997,36.7959,-89.9579,,city
2998,45.463,-91.104,,city
2999,41.7398,-87.5542,,city
3000,41.7398,-87.5542,,city
3002,38.3173,-88.9031,,city
3003,38.3173,-88.9031,,city
3004,38.3173,-88.9031,,city
3005,41.7795,-87.5995,,city
3006,38.4342,-89.5504,,city
3007,40.8273,-83.2813,,city
3008,29.7633,-95.3633,,city
3009,29.7633,-95.3633,,city
3010,29.7633,-95.3633,,city
3011,29.7633,-95.3633,,city
3012,29.7633,-95.3633,,city
3013,29.7633,-95.3633,,city
3014,29.7761,-95.1146,,city
3015,29.7761,-95.1146,,city
3016,29.7633,-95.3633,,city
3017,29.7633,-95.3633,,city
3018,29.7633,-95.3633,,city
3019,40.8437,-81.764,,city
3021,41.3503,-83.1219,,city
3022,40.5887,-83.1285,,city
3026,38.0934,-88.5356,,city
3028,47.5324,-92.6235,,city
3029,48.1987,-122.1251,,city
3031,47.4829,-122.2171,,city
3032,32.5404,-82.9038,,city
3033,38.7014,-90.1487,,city
3034,39.8251,-75.2835,,city
3035,35.7487,-96.6581,,city
3036,35.9987,-96.1142,,city
3037,36.1398,-96.1089,,city
3038,36.154,-95.9928,,city
3039,36.154,-95.9928,,city
3040,36.0229,-95.9683,,city
3043,34.1069,-117.9353,,city
3045,42.3314,-83.0457,,city
3046,42.3314,-83.0457,,city
3049,44.3836,-89.8174,,city
3050,44.3125,-89.9043,,city
3051,44.3125,-89.9043,,city
3053,43.8014,-91.2396,,city
3054,42.0945,-90.1568,,city
3055,43.9786,-90.504,,city
3057,45.7809,-122.5334,,city
3058,45.5826,-122.3534,,city
3060,35.4676,-97.5164,,city
3061,40.6187,-80.5773,,city
3064,41.2619,-95.8608,,city
3067,43.1536,-93.201,,city
3069,42.9852,-93.1919,,city
3070,43.1811,-95.8561,,city
3071,43.2625,-93.6372,,city
3072,40.7282,-74.0776,,city
3073,40.7282,-74.0776,,city
3074,31.2137,-82.3557,,city
3076,35.042,-89.6645,,city
3081,43.4926,-70.4534,,city
3082,43.677,-70.3712,,city
3083,41.7606,-88.3201,,city
3084,41.6628,-88.537,,city
3085,41.8089,-88.0112,,city
3086,40.4592,-90.6718,,city
3087,41.5472,-89.1176,,city
3088,40.9478,-90.3712,,city
3089,38.7292,-89.8832,,city
3102,34.0522,-118.2437,,city
3103,34.0522,-118.2437,,city
3104,34.0522,-118.2437,,city
3105,34.0522,-118.2437,,city
3106,34.0522,-118.2437,,city
3107,41.9476,-80.5542,,city
3108,42.2156,-79.8342,,city
3109,41.75,-81.274,,city
3110,41.6639,-83.5552,,city
3111,41.6639,-83.5552,,city
3112,41.6639,-83.5552,,city
3114,38.5805,-121.5302,,city
3115,38.6785,-121.7733,,city
3116,43.7094,-98.0298,,city
3117,43.9036,-99.8618,,city
3118,29.4241,-98.4936,,city
3119,29.4241,-98.4936,,city
3120,41.157,-83.4169,,city
3122,41.0776,-84.7272,,city
3123,35.222,-101.8313,,city
3124,35.222,-101.8313,,city
3125,35.222,-101.8313,,city
3126,35.222,-101.8313,,city
3127,35.222,-101.8313,,city
3128,35.222,-101.8313,,city
3129,35.222,-101.8313,,city
3130,45.565,-94.3183,,city
3131,45.4719,-94.3408,,city
3132,45.5608,-94.1625,,city
3133,45.5608,-94.1625,,city
3134,38.2324,-122.6367,,city
3135,39.926,-75.1196,,city
3137,39.8676,-75.0946,,city
3138,40.8445,-74.2996,,city
3140,40.0712,-74.8649,,city
3141,35.6204,-80.9865,,city
3142,35.6204,-80.9865,,city
3143,34.1954,-79.7626,,city
3144,34.4166,-79.3712,,city
3145,34.1954,-79.7626,,city
3146,34.1954,-79.7626,,city
3147,33.871,-79.7554,,city
3149,34.2999,-79.8762,,city
3150,34.374,-80.0734,,city
3151,34.2182,-80.2484,,city
3152,41.3126,-81.4401,,city
3153,41.4995,-81.6954,,city
3154,32.5007,-94.7405,,city
3156,34.0522,-118.2437,,city
3157,34.0522,-118.2437,,city
3158,34.0522,-118.2437,,city
3159,33.8959,-118.2201,,city
3160,34.0522,-118.2437,,city
3161,45.7054,-121.5215,,city
3163,37.3394,-121.895,,city
3164,41.0814,-81.519,,city
3165,41.2392,-81.3459,,city
3168,41.1576,-81.2421,,city
3169,41.3898,-81.4412,,city
3170,38.6711,-96.9425,,city
3171,38.3708,-97.6642,,city
3172,38.3708,-97.6642,,city
3174,42.3314,-83.0457,,city
3175,42.7926,-73.6812,,city
3177,43.0906,-73.4987,,city
3178,42.6526,-73.7562,,city
3179,47.6732,-117.2394,,city
3180,43.0653,-76.473,,city
3181,43.2867,-78.7103,,city
3182,42.9981,-78.1875,,city
3183,43.1548,-77.6156,,city
3184,43.3229,-76.4172,,city
3185,32.631,-97.2892,,city
3188,47.9253,-97.0328,,city
3189,47.93,-97.0245,,city
3191,47.498,-97.3245,,city
3192,47.4039,-97.062,,city
3193,48.7744,-96.9464,,city
3195,33.5207,-86.8025,,city
3196,37.7623,-84.8433,,city
3198,36.0726,-79.792,,city
3202,46.4425,-95.1361,,city
3203,35.0832,-80.8923,,city
3205,35.4107,-80.8428,,city
3206,38.8003,-90.6265,,city
3207,41.85,-87.65,,city
3211,35.5843,-78.8,,city
3212,35.0527,-78.8784,,city
3213,35.7113,-78.6142,,city
3214,38.9606,-89.0937,,city
3215,41.4528,-82.1824,,city
3216,49.8844,-97.147,,city
3218,50.1436,-96.8845,,city
3222,49.8844,-97.147,,city
3223,41.6639,-83.5552,,city
3224,40.4167,-86.8753,,city
3226,40.4864,-86.1336,,city
3227,40.7545,-86.3567,,city
3229,27.5214,-82.5723,,city
3230,27.5214,-82.5723,,city
3231,30.4521,-91.2101,,city
3232,30.4521,-91.2101,,city
3233,43.2501,-79.8496,,city
3234,43.2501,-79.8496,,city
3235,43.2501,-79.8496,,city
3236,43.2501,-79.8496,,city
3237,43.2501,-79.8496,,city
3239,42.1584,-72.3287,,city
3240,42.4229,-72.1051,,city
3241,42.2126,-72.3454,,city
3242,42.1043,-72.319,,city
3244,41.4298,-72.082,,city
3245,41.7107,-72.2081,,city
3246,41.6998,-72.157,,city
3248,32.7254,-97.3208,,city
3249,32.7254,-97.3208,,city
3250,32.7254,-97.3208,,city
3251,32.7254,-97.3208,,city
3252,32.7254,-97.3208,,city
3253,32.9537,-96.8903,,city
3255,32.0851,-98.342,,city
3256,31.8974,-98.6037,,city
3257,32.2137,-98.6706,,city
3258,38.4148,-81.844,,city
3261,35.1315,-79.4295,,city
3263,36.1881,-94.5405,,city
3264,36.6506,-94.4436,,city
3265,46.6522,-96.4198,,city
3266,39.0997,-94.5786,,city
3269,44.98,-93.2638,,city
3270,44.798,-93.5269,,city
3271,44.9444,-93.0933,,city
3272,44.7791,-93.3363,,city
3273,44.7791,-93.3363,,city
3274,44.8927,-93.0349,,city
3275,45.5234,-122.6762,,city
3276,45.5234,-122.6762,,city
3277,30.2131,-93.2044,,city
3278,30.2131,-93.2044,,city
3282,30.2421,-93.2507,,city
3283,30.2421,-93.2507,,city
3284,30.2421,-93.2507,,city
3285,40.0846,-74.9449,,city
3286,47.2529,-122.4443,,city
3287,47.2529,-122.4443,,city
3288,47.2529,-122.4443,,city
3289,47.2529,-122.4443,,city
3290,39.4862,-75.0257,,city
3292,53.5501,-113.4687,,city
3293,54.1501,-115.6855,,city
3294,40.7282,-74.0776,,city
3295,40.3357,-75.9269,,city
3297,40.2454,-75.6496,,city
3298,40.1798,-76.1788,,city
3299,40.3409,-76.4113,,city
3300,47.3809,-122.2348,,city
3301,40.2115,-74.7879,,city
3302,44.3633,-98.2143,,city
3304,44.708,-100.0598,,city
3306,44.0805,-103.231,,city
3307,44.6714,-103.8521,,city
3309,44.0805,-103.231,,city
3311,41.9667,-92.5769,,city
3315,45.4475,-98.0987,,city
3316,45.4647,-98.4865,,city
3317,45.4647,-98.4865,,city
3318,38.8339,-104.8214,,city
3319,38.8339,-104.8214,,city
3320,38.8339,-104.8214,,city
3321,38.6822,-104.7008,,city
3322,38.6822,-104.7008,,city
3323,38.2544,-104.6091,,city
3324,38.2544,-104.6091,,city
3328,38.2544,-104.6091,,city
3329,38.2544,-104.6091,,city
3332,37.6242,-104.7803,,city
3333,37.6242,-104.7803,,city
3334,29.7633,-95.3633,,city
3335,46.7162,-122.9543,,city
3336,47.0034,-123.4088,,city
3337,46.6621,-122.964,,city
3338,46.9754,-123.8157,,city
3339,47.2151,-123.1007,,city
3340,34.2284,-92.0032,,city
3342,34.2284,-92.0032,,city
3343,29.7633,-95.3633,,city
3345,45.7833,-108.5007,,city
3349,44.32,-91.9149,,city
3350,41.4528,-82.1824,,city
3351,29.7633,-95.3633,,city
3352,40.9526,-83.3824,,city
3353,40.9526,-83.3824,,city
3354,38.9108,-94.3822,,city
3356,39.0997,-94.5786,,city
3357,39.0997,-94.5786,,city
3358,39.0997,-94.5786,,city
3359,32.0835,-81.0998,,city
3360,32.0835,-81.0998,,city
3361,32.296,-81.2354,,city
3362,32.804,-81.9493,,city
3363,32.0835,-81.0998,,city
3364,32.0835,-81.0998,,city
3365,32.0835,-81.0998,,city
3367,43.1548,-77.6156,,city
3368,43.1548,-77.6156,,city
3369,42.9731,-77.8528,,city
3370,40.2859,-76.6502,,city
3371,40.309,-76.5933,,city
3372,40.3295,-76.5152,,city
3373,40.7989,-81.3785,,city
3374,42.0003,-80.3181,,city
3376,46.6412,-67.9095,,city
3377,46.6812,-68.0159,,city
3378,35.0456,-85.3097,,city
3379,35.0456,-85.3097,,city
3380,34.7998,-87.6773,,city
3381,35.1998,-87.0308,,city
3382,35.1495,-90.049,,city
3383,35.1495,-90.049,,city
3384,35.1495,-90.049,,city
3385,35.1495,-90.049,,city
3386,35.1495,-90.049,,city
3387,35.1495,-90.049,,city
3388,35.1495,-90.049,,city
3389,35.1495,-90.049,,city
3390,40.6857,-76.1955,,city
3391,36.819,-76.2749,,city
3392,36.819,-76.2749,,city
3393,39.4184,-92.4382,,city
3394,39.1698,-91.8829,,city
3396,39.2103,-92.138,,city
3398,39.1698,-91.8829,,city
3399,38.6245,-90.1509,,city
3400,29.7633,-95.3633,,city
3401,36.2027,-120.1029,,city
3402,39.9524,-75.1636,,city
3403,39.9524,-75.1636,,city
3405,34.0633,-117.6509,,city
3408,37.8362,-87.59,,city
3409,37.0945,-88.0803,,city
3410,37.402,-86.8758,,city
3412,39.2904,-76.6122,,city
3413,39.2904,-76.6122,,city
3414,45.5234,-122.6762,,city
3415,45.5234,-122.6762,,city
3416,34.0607,-86.7675,,city
3417,35.4492,-86.7889,,city
3418,41.5934,-87.3464,,city
3419,46.8083,-100.7837,,city
3420,38.6273,-90.1979,,city
3421,33.6221,-84.3691,,city
3423,33.6534,-84.4494,,city
3424,34.7695,-92.2671,,city
3425,34.7465,-92.2896,,city
3426,34.7465,-92.2896,,city
3427,35.1495,-90.049,,city
3428,35.1495,-90.049,,city
3429,35.1495,-90.049,,city
3430,35.1495,-90.049,,city
3431,29.4241,-98.4936,,city
3432,29.4241,-98.4936,,city
3433,49.1664,-123.94,,city
3434,42.2279,-72.0467,,city
3435,42.0029,-71.5148,,city
3436,42.0501,-71.8801,,city
3437,33.5386,-112.186,,city
3438,51.0501,-114.0853,,city
3439,51.3237,-113.6047,,city
3440,44.5236,-89.5746,,city
3441,44.4508,-89.2848,,city
3442,44.4564,-89.544,,city
3443,39.1142,-94.6275,,city
3444,44.9444,-93.0933,,city
3445,44.9444,-93.0933,,city
3446,44.9444,-93.0933,,city
3447,44.8664,-93.0005,,city
3448,44.8664,-93.0005,,city
3450,38.2542,-85.7594,,city
3451,38.2542,-85.7594,,city
3452,38.4076,-85.3788,,city
3453,36.0345,-89.3856,,city
3454,36.9648,-89.0892,,city
3455,37.0834,-88.6,,city
3456,36.5042,-88.8742,,city
3457,37.0834,-88.6,,city
3458,37.0834,-88.6,,city
3459,42.6012,-76.1805,,city
3461,37.6391,-120.9969,,city
3462,37.6391,-120.9969,,city
3466,42.786,-112.8544,,city
3467,42.6191,-113.6772,,city
3468,42.7757,-114.7042,,city
3469,42.5357,-113.7928,,city
3472,42.5991,-114.7595,,city
3473,41.557,-83.6272,,city
3474,41.4506,-83.4874,,city
3475,43.5556,-73.4037,,city
3476,43.3095,-73.644,,city
3477,43.8487,-73.4235,,city
3478,43.6106,-72.9726,,city
3480,29.7633,-95.3633,,city
3481,29.7633,-95.3633,,city
3482,40.5887,-83.1285,,city
3484,41.5236,-90.5776,,city
3485,41.5236,-90.5776,,city
3487,41.4245,-91.0432,,city
3488,41.4564,-90.7235,,city
3489,41.6581,-90.5846,,city
3490,35.6048,-91.2818,,city
3491,35.6384,-91.2651,,city
3492,35.7017,-91.4415,,city
3493,35.7698,-91.641,,city
3495,41.979,-76.5155,,city
3497,42.6261,-83.0335,,city
3498,40.0893,-75.396,,city
3499,40.2645,-75.8041,,city
3500,40.2415,-75.2838,,city
3501,45.0655,-93.2019,,city
3502,45.0861,-93.2633,,city
3503,45.0061,-93.1566,,city
3504,45.16,-92.9933,,city
3505,44.9986,-93.2058,,city
3506,45.123,-92.5366,,city
3507,38.4531,-85.6702,,city
3508,49.2068,-122.9109,,city
3510,41.4245,-91.0432,,city
3511,41.4245,-91.0432,,city
3512,41.4245,-91.0432,,city
3513,41.4245,-91.0432,,city
3514,41.02,-92.4113,,city
3515,41.2992,-91.6929,,city
3516,43.8114,-88.4834,,city
3517,43.775,-88.4388,,city
3518,43.5914,-88.4437,,city
3520,44.0247,-88.5426,,city
3521,44.278,-88.272,,city
3522,44.358,-89.0859,,city
3523,43.0125,-83.6875,,city
3524,42.9573,-83.8305,,city
3525,43.0125,-83.6875,,city
3526,39.2681,-84.4133,,city
3528,39.1451,-84.3744,,city
3529,38.949,-83.4057,,city
3530,32.8601,-97.3639,,city
3532,32.7254,-97.3208,,city
3534,33.2959,-97.7989,,city
3535,32.7254,-97.3208,,city
3537,31.8024,-97.0917,,city
3538,35.6528,-97.4781,,city
3542,44.1668,-77.3828,,city
3543,43.9598,-78.1651,,city
3544,44.2298,-76.481,,city
3547,44.5192,-88.0198,,city
3548,46.5168,-84.3333,,city
3549,44.5386,-87.704,,city
3550,44.3478,-87.8273,,city
3551,44.5436,-88.0882,,city
3552,44.4489,-88.0604,,city
3553,44.3258,-88.1629,,city
3554,39.9356,-91.4099,,city
3555,39.9356,-91.4099,,city
3556,39.7084,-91.3585,,city
3557,36.819,-76.2749,,city
3558,36.8468,-76.2852,,city
3559,36.8468,-76.2852,,city
3560,36.2946,-76.2511,,city
3561,36.8468,-76.2852,,city
3562,44.9281,-74.8919,,city
3563,44.7514,-74.9944,,city
3564,44.5956,-75.1691,,city
3565,44.6942,-75.4863,,city
3566,45.2501,-74.1325,,city
3567,41.5845,-84.6055,,city
3571,41.4098,-85.8456,,city
3572,41.7309,-84.9327,,city
3573,41.8395,-84.748,,city
3574,41.9201,-84.6305,,city
3575,41.9403,-85.0005,,city
3577,37.5538,-77.4603,,city
3578,39.7684,-86.158,,city
3579,39.7684,-86.158,,city
3580,39.722,-86.09,,city
3581,39.5214,-85.7769,,city
3582,44.1668,-77.3828,,city
3583,43.9598,-78.1651,,city
3585,39.7684,-86.158,,city
3586,39.7684,-86.158,,city
3587,39.7684,-86.158,,city
3588,39.7684,-86.158,,city
3589,39.722,-86.09,,city
3590,39.722,-86.09,,city
3591,40.0362,-75.5138,,city
3592,39.9524,-75.1636,,city
3593,38.4732,-77.9967,,city
3594,38.8048,-77.0469,,city
3595,35.5457,-80.6109,,city
3596,40.7282,-74.0776,,city
3598,41.0334,-74.6385,,city
3599,40.9762,-74.0263,,city
3600,40.7282,-74.0776,,city
3601,44.4469,-95.7883,,city
3602,35.7113,-78.6142,,city
3603,35.3849,-77.9928,,city
3604,49.2497,-123.1193,,city
3605,38.8612,-90.0976,,city
3606,38.8612,-90.0976,,city
3607,38.8612,-90.0976,,city
3608,38.8906,-90.1843,,city
3609,38.8906,-90.1843,,city
3610,38.8906,-90.1843,,city
3611,38.8906,-90.1843,,city
3612,38.8906,-90.1843,,city
3614,33.1963,-80.0143,,city
3616,41.3042,-82.9752,,city
3617,38.6273,-90.1979,,city
3618,38.7131,-90.4298,,city
3619,42.1016,-102.8722,,city
3621,37.2153,-93.2982,,city
3622,52.4168,-108.7014,,city
3624,52.4168,-108.7014,,city
3625,52.3501,-110.2683,,city
3628,40.1164,-88.2434,,city
3629,40.1106,-88.2073,,city
3630,40.1164,-88.2434,,city
3633,40.2115,-74.7879,,city
3634,40.1007,-74.8518,,city
3635,40.0873,-74.9035,,city
3636,40.1923,-74.8888,,city
3637,40.4562,-74.4432,,city
3638,32.5538,-83.8874,,city
3639,40.3162,-74.5138,,city
3640,40.1965,-74.1685,,city
3641,40.9584,-75.9746,,city
3642,40.9587,-75.996,,city
3645,46.1382,-122.9382,,city
3646,47.6597,-117.4291,,city
3647,41.12,-87.8611,,city
3648,41.2506,-87.8314,,city
3649,41.12,-87.8611,,city
3650,41.12,-87.8611,,city
3651,41.0945,-88.4251,,city
3652,41.2542,-89.3423,,city
3654,41.443,-87.6836,,city
3655,41.12,-87.8611,,city
3656,45.2668,-72.1491,,city
3657,46.8739,-96.7695,,city
3658,40.6662,-89.5801,,city
3659,40.6662,-89.5801,,city
3660,40.7417,-88.7198,,city
3661,40.6936,-89.589,,city
3662,40.6936,-89.589,,city
3663,40.6503,-89.6521,,city
3666,40.5834,-90.9693,,city
3667,32.3123,-106.7783,,city
3670,33.4418,-94.0377,,city
3671,33.4423,-94.1308,,city
3672,33.4598,-94.4155,,city
3673,33.1487,-94.1502,,city
3674,33.1487,-94.1502,,city
3675,33.1568,-94.9683,,city
3676,40.2795,-86.5108,,city
3677,40.2795,-86.5108,,city
3678,40.0484,-86.4692,,city
3680,40.2823,-86.0411,,city
3682,40.7667,-87.9923,,city
3683,40.7667,-87.9923,,city
3684,40.7692,-87.5639,,city
3687,40.7762,-87.7364,,city
3689,40.1536,-88.9645,,city
3690,32.9185,-80.022,,city
3691,32.8546,-79.9748,,city
3692,32.8546,-79.9748,,city
3693,41.6005,-93.6091,,city
3697,33.2468,-84.2641,,city
3698,33.5832,-84.3394,,city
3699,33.2468,-84.2641,,city
3700,33.0546,-84.1557,,city
3701,33.0343,-83.9382,,city
3702,33.9843,-88.4881,,city
3703,34.274,-88.4092,,city
3705,33.9843,-88.4881,,city
3706,35.1595,-84.8766,,city
3707,33.4359,-86.1058,,city
3708,33.4359,-86.1058,,city
3710,33.4957,-88.4273,,city
3711,33.4957,-88.4273,,city
3712,33.4957,-88.4273,,city
3713,33.8251,-88.5437,,city
3715,36.0595,-102.5132,,city
3716,36.0595,-102.5132,,city
3717,34.9387,-104.6825,,city
3718,36.86,-101.2135,,city
3719,39.0997,-94.5786,,city
3720,39.0997,-94.5786,,city
3721,39.0997,-94.5786,,city
3722,39.0997,-94.5786,,city
3723,39.1775,-94.613,,city
3725,46.1382,-122.9382,,city
3729,29.7633,-95.3633,,city
3730,32.3643,-88.7037,,city
3731,32.3526,-90.8779,,city
3732,38.033,-122.2669,,city
